apogee_id,teff,logg,m_h,mass,age,distance,age_gyr
2M16003770+2846529,4241.695,1.678077,-0.47974,0.9827105,8504124000.0,2918.407,8.504124
2M16003938+2920404,4704.299,2.422093,-0.12195,1.063802,8301874000.0,1969.475,8.301874
2M16004196+2933403,6040.035,3.25142,-0.55065,1.75711,1391132000.0,481.8448,1.391132
2M16004345+2724234,4841.812,2.424097,-0.38281,0.9683408,9530844000.0,1983.641,9.530844
2M16010815+2709347,4713.648,2.980958,0.19494,1.279669,6708884000.0,553.8316,6.708884
2M16010901+2742467,4868.249,3.245573,-0.26148,1.072464,7261337000.0,1405.563,7.261337
2M16012457+2800522,4760.726,3.004256,0.16441,1.331042,5728809000.0,1522.593,5.728809
2M16012658+2813139,4711.786,2.521297,-0.42345,1.000709,8270476000.0,2426.756,8.270476
2M16012724+2931395,5020.826,2.451305,-0.61752,0.9567035,8625942000.0,2746.424,8.625942
2M16013203+2852234,4625.798,2.490329,-0.48116,1.019277,7485194000.0,650.5115,7.485194
2M16013341+2931440,4099.967,1.586809,-0.040457,1.0495,9314742000.0,3473.483,9.314742
2M16014165+2803151,4870.858,2.371343,-0.36517,1.100369,6198321000.0,1013.611,6.198321
2M16014351+2705481,4622.718,2.173533,-0.2615,1.036554,8167188000.0,1359.304,8.167188
2M16015945+2841461,4587.996,1.740702,-0.90202,1.287956,2897559000.0,3955.28,2.897559
2M16020084+2750512,4918.349,3.220608,0.026822,1.386164,3863941000.0,1130.352,3.863941
2M16020703+2900349,3941.779,1.089062,-0.64566,0.9257829,9532330000.0,3389.788,9.53233
2M16020733+2818536,4612.36,2.506925,-0.049345,1.17653,6232481000.0,919.7003,6.232481
2M16020910+2821003,4612.541,2.533536,-0.25089,1.062378,7558643000.0,2510.811,7.558643
2M16021311+2809004,4868.047,3.355047,0.10923,1.235466,6348368000.0,818.4066,6.348368
2M16022747+2902099,4913.987,3.412684,0.1427,1.591899,3154315000.0,562.676,3.154315
2M16023712+2857446,4613.477,2.536601,-0.28676,1.039045,7954890000.0,2505.2,7.95489
2M16023801+2722449,4818.294,3.219312,0.10322,1.239502,6217604000.0,605.3689,6.217604
2M16023866+2718013,4745.894,2.462636,-0.58927,0.9418132,9249040000.0,1898.93,9.24904
2M16023969+2935179,4220.708,1.664999,-0.31793,1.026721,8112778000.0,3199.298,8.112778
2M16024209+2840266,4847.948,2.95328,-0.25788,1.088718,6914479000.0,1900.849,6.914479
2M16024611+2836120,4815.786,3.054126,-0.017667,1.244463,5296613000.0,1067.183,5.296613
2M16024686+2719058,4853.249,2.413813,-0.34454,1.038152,7667058000.0,848.728,7.667058
2M16025088+2827385,5094.495,3.160403,-0.043927,1.888923,1496130000.0,752.1539,1.49613
2M16025091+2809341,3991.297,1.204949,-0.53791,0.9347084,9782916000.0,3171.597,9.782916
2M16025173+2920504,4870.845,3.12735,-0.093567,1.198596,5651091000.0,614.8669,5.651091
2M16025305+2703480,4700.713,2.46555,-0.25566,1.088289,6934805000.0,1571.21,6.934805
2M16025547+2707136,4297.626,1.41829,-0.71415,1.039733,6199404000.0,4862.379,6.199404
2M16030312+2935388,4882.91,1.793612,-1.2534,0.8648596,9884249000.0,4420.021,9.884249
2M16030643+2728300,4694.359,1.683938,-1.5024,0.8417543,10487630000.0,6200.918,10.48763
2M16030918+2914187,4763.274,2.434518,-0.084385,1.239735,5084637000.0,926.0186,5.084637
2M16031255+2834401,4967.18,2.419865,-0.58893,0.936949,9419587000.0,1593.923,9.419587
2M16031280+2832306,4831.147,2.938504,-0.43542,0.9629578,9391185000.0,1486.472,9.391185
2M16032134+2954465,4760.195,2.376344,-0.32887,1.015581,8363482000.0,635.0577,8.363482
2M16032460+2906485,4647.129,2.416148,0.12069,1.345442,4974647000.0,572.1588,4.974647
2M16033087+2711159,4842.665,3.285943,-0.12079,1.155434,6259602000.0,524.5418,6.259602
2M16033108+2750501,4961.949,2.514141,-0.55511,0.9263487,9994249000.0,2993.542,9.994249
2M16033163+2933345,4664.25,1.613533,-1.4995,0.798603,12558740000.0,4843.986,12.55874
2M16033513+2950148,4675.168,2.558212,-0.27234,1.337255,3473363000.0,2961.575,3.473363
2M16033638+2823005,4730.612,2.364689,-0.21122,1.052434,8039729000.0,2713.749,8.039729
2M16033902+2733141,5064.488,2.507914,-0.65988,0.9467955,8755461000.0,2893.376,8.755461
2M16033924+2958554,4847.961,2.820328,-0.55119,0.9995315,7685842000.0,1396.528,7.685842
2M16034067+2926025,5300.466,2.338028,-0.57706,2.285115,758405400.0,2461.216,0.7584054
2M16034518+2822482,4658.692,2.487648,-0.14917,1.04772,8565196000.0,1216.863,8.565196
2M16034666+2901048,4211.011,0.8290896,-1.6028,1.416928,1945366000.0,9107.356,1.945366
2M16035374+2838175,4885.048,2.465298,-0.32881,1.119315,5993692000.0,2254.517,5.993692
2M16035393+2812400,4633.805,2.641965,0.078383,1.328033,4775740000.0,1001.635,4.77574
2M16035416+2804272,4847.622,2.803351,-0.67678,1.023549,6646551000.0,1231.917,6.646551
2M16035540+2918415,4623.947,2.711717,-0.11085,1.056736,8572997000.0,2141.946,8.572997
2M16035543+2706203,4416.066,1.503644,-0.72855,1.107673,4989151000.0,5825.223,4.989151
2M16035810+2935120,4776.236,1.654521,-2.0854,0.6145802,20090020000.0,6022.299,20.09002
2M16035911+2714147,4701.637,2.562956,-0.5447,0.9929789,7891384000.0,2267.548,7.891384
2M16040573+2736566,4882.421,1.683904,-2.4988,0.4473637,20437240000.0,4551.53,20.43724
2M16041039+2815160,4790.538,2.595074,-0.59817,0.9853142,7869724000.0,1655.577,7.869724
2M16041836+2909302,4655.352,2.695122,-0.2694,1.083874,6963319000.0,1530.176,6.963319
2M16042114+2701420,4231.823,1.74906,-0.41643,0.9757885,9074773000.0,1791.575,9.074773
2M16042838+2955493,4448.87,2.022484,-0.532,1.17481,4524076000.0,3197.705,4.524076
2M16042881+2937544,4831.11,3.073223,0.11397,1.437971,3974559000.0,768.1313,3.974559
2M16043144+2844184,4846.684,2.373286,-0.66138,0.9848558,7636128000.0,3402.932,7.636128
2M16043671+2904475,5167.511,2.43046,-0.82926,1.09759,4946420000.0,2071.65,4.94642
2M16044087+2819010,4878.572,3.303818,-0.33082,1.108935,6176372000.0,866.9161,6.176372
2M16044299+2723278,4582.112,2.322505,0.050299,1.090005,8864156000.0,762.8055,8.864156
2M16045236+2828032,4827.923,2.347649,-0.41852,0.9878018,8681758000.0,2957.436,8.681758
2M16045290+2920415,4257.785,1.289621,-1.0154,1.100944,4631767000.0,3906.914,4.631767
2M16045588+2738536,4540.513,1.79591,-0.57136,1.503556,2045158000.0,1875.791,2.045158
2M16045884+2848524,4229.335,0.9605076,-1.4453,1.415397,1976410000.0,10532.68,1.97641
2M16051430+2801104,4974.145,3.287547,-0.14613,1.416932,3136961000.0,959.0322,3.136961
2M16051595+2809227,4788.254,2.455915,-0.72941,0.952227,8318959000.0,2943.165,8.318959
2M16051764+2751201,4944.44,2.862374,-0.18966,1.914253,1361009000.0,1949.339,1.361009
2M16052760+2948039,4860.979,3.389308,0.088873,1.251455,5887643000.0,847.3046,5.887643
2M16053824+2735206,4655.874,2.519418,-0.42982,0.995531,8387212000.0,1583.331,8.387212
2M16053949+2829232,4970.934,3.277954,-0.17768,1.242427,4708447000.0,987.5549,4.708447
2M16054480+2949245,4416.047,1.478857,-0.9235,1.338141,2558793000.0,4500.104,2.558793
2M16055420+2839216,5890.552,3.055001,-0.38462,1.677047,1656213000.0,523.4363,1.656213
2M16055453+2814016,4856.8,3.291142,-0.22119,1.083605,7216585000.0,1219.252,7.216585
2M16060301+2744014,4825.255,2.42947,-0.79776,0.9660732,7701055000.0,1680.691,7.701055
2M16060304+2820540,4836.616,3.28248,-0.062377,1.179353,6117204000.0,787.3423,6.117204
2M16060560+2917528,4796.936,3.279508,0.17094,1.224802,7357925000.0,1210.512,7.357925
2M16060943+2828036,4769.315,2.70104,-0.50459,1.350132,2943640000.0,2642.103,2.94364
2M16061204+2923533,4537.469,2.684082,-0.53476,1.162709,4671651000.0,2101.129,4.671651
2M16064138+2848404,4307.918,1.493036,-0.74727,0.9965833,7061027000.0,1271.107,7.061027
2M16064564+2756547,4992.377,3.30132,-0.18746,1.527212,2413773000.0,722.6661,2.413773
2M16064785+2909381,4594.916,2.302556,-0.12143,1.314278,4077008000.0,2210.838,4.077008
2M16064845+2722482,4780.655,2.370115,-0.91734,0.9746698,7163074000.0,3220.134,7.163074
2M16064959+2828115,4423.606,1.709532,-0.57542,1.000035,7570030000.0,6541.317,7.57003
2M16065844+2849372,4874.98,3.302255,-0.22199,1.100337,6844040000.0,614.3215,6.84404
2M16070107+2853367,4882.417,2.657465,-0.70012,0.9103024,9851754000.0,2580.051,9.851754
2M16071043+2935184,4160.011,0.9340724,-1.1999,1.440678,1935359000.0,4101.917,1.935359
2M16072173+2905422,4912.791,3.314331,0.083273,1.573375,2800859000.0,1137.035,2.800859
2M16073587+2738110,4783.371,2.491326,-0.45914,1.119905,5513019000.0,1397.152,5.513019
2M16074167+2858396,4707.213,2.350803,-0.14541,1.065733,8097196000.0,1895.345,8.097196
2M16074747+2801528,5043.258,3.327893,-0.46245,1.211253,4258668000.0,1198.828,4.258668
2M16075149+2722349,4746.908,2.481027,-0.28483,1.083728,6891226000.0,2330.052,6.891226
2M16075218+2922580,4696.136,2.400078,-0.043917,1.085149,8264009000.0,503.5075,8.264009
2M16080663+2811002,5012.331,3.075366,-0.51921,1.131531,5148851000.0,490.6662,5.148851
2M16080819+2847095,4852.315,2.396541,-0.4257,0.9625118,9465876000.0,3064.619,9.465876
2M16081186+2814548,4828.773,3.356214,0.26214,1.267509,6153636000.0,995.9442,6.153636
2M16081746+2806003,4662.148,2.525797,-0.15118,1.164682,5952817000.0,1758.041,5.952817
2M16081889+2849549,4672.596,1.8045,-1.19,1.42423,2004667000.0,5679.076,2.004667
2M16081958+2936000,4757.66,2.94972,0.093459,1.349742,4653335000.0,623.1342,4.653335
2M16082431+2817200,4988.627,2.42466,-0.70613,1.17528,4154391000.0,2811.235,4.154391
2M16082550+2838006,4918.396,2.361996,-1.115,0.8125771,12653290000.0,2566.005,12.65329
2M16082842+2741435,4537.699,2.572832,0.1197,1.178244,7496584000.0,1276.065,7.496584
2M16084770+2904375,4666.87,2.533245,-0.51331,1.040596,6840798000.0,1704.379,6.840798
2M16085209+2855070,4973.778,2.476657,-0.91069,0.7512625,17721680000.0,1772.363,17.72168
2M16090309+2907130,4874.797,2.896389,-0.06866,1.475669,2908400000.0,920.8783,2.9084
2M16091673+2812464,4743.74,2.436621,-0.37005,1.340325,3245603000.0,745.2518,3.245603
2M16092504+2912184,4964.849,3.325519,-0.21045,1.19572,5219419000.0,1174.484,5.219419
2M16093546+2809331,4445.298,1.755649,-0.48116,1.004967,7860090000.0,3466.28,7.86009
2M16103321+2834306,4895.978,2.698987,-0.70209,0.9487919,8523929000.0,743.3697,8.523929
2M16385221+2729385,4836.64,2.430252,-0.43667,0.945496,10009870000.0,3244.902,10.00987
2M16391085+2716509,4920.595,2.124176,-1.6123,0.7950609,12635000000.0,3820.134,12.635
2M16391295+2746016,6153.139,3.478214,-0.22387,1.824423,1477473000.0,335.6575,1.477473
2M16392663+2642069,4696.411,2.595058,-0.43133,1.175123,4783275000.0,2798.63,4.783275
2M16392663+2743178,4591.252,2.35003,0.11504,1.100831,9210001000.0,1777.526,9.210001
2M16392890+2721123,4547.3,2.514679,0.11554,1.283094,5706032000.0,1585.882,5.706032
2M16394247+2711423,4355.066,2.024935,-0.25504,1.0163,8788400000.0,2130.576,8.7884
2M16394290+2753026,4918.374,2.373688,-0.53205,1.177798,4486927000.0,2654.287,4.486927
2M16402844+2629407,4795.413,3.210312,0.17032,1.286602,6395583000.0,884.4846,6.395583
2M16403708+2813466,4365.32,2.346299,0.21356,1.155309,8929581000.0,903.7059,8.929581
2M16403765+2728289,3915.653,1.031255,-0.57054,0.9007651,10930610000.0,3126.986,10.93061
2M16404113+2658306,4703.097,2.530038,-0.54562,1.013103,7360394000.0,1245.208,7.360394
2M16405992+2727546,4283.573,3.193124,-0.28975,1.186618,5066456000.0,1235.614,5.066456
2M16414755+2610315,4579.068,2.430487,-0.12493,1.159766,6161076000.0,768.6198,6.161076
2M16415071+2717102,4945.418,3.069169,-0.32745,1.156182,5384160000.0,1147.697,5.38416
2M16415756+2623094,4667.675,2.317304,-0.68007,0.9715154,7933475000.0,2173.593,7.933475
2M16421516+2602171,4673.473,2.576747,-0.075159,1.292684,4457134000.0,953.8744,4.457134
2M16422530+2740473,4996.907,3.36807,-0.19228,1.19097,5358601000.0,378.8108,5.358601
2M16423251+2732071,4789.49,3.315039,0.21974,1.344134,5740715000.0,898.7708,5.740715
2M16423842+2646250,4675.55,2.619097,-0.34518,0.9725537,9625623000.0,2899.058,9.625623
2M16424739+2815549,4707.583,3.125634,0.32234,1.144038,8767214000.0,929.5596,8.767214
2M16425063+2600555,4857.862,3.304641,-0.24435,1.088762,6981098000.0,578.2022,6.981098
2M16425641+2716145,4333.299,1.056951,-1.4088,1.441256,1882426000.0,5334.474,1.882426
2M16425970+2820442,4878.825,2.84151,-0.44289,0.9174032,11096050000.0,2197.675,11.09605
2M16430265+2611493,5022.495,3.287323,-0.39937,1.13278,5503172000.0,381.0837,5.503172
2M16430420+2837160,4648.28,2.210715,-0.63351,1.021289,6835502000.0,1315.832,6.835502
2M16431108+2820202,4506.379,2.324102,-0.17769,1.093491,7227239000.0,1951.403,7.227239
2M16431119+2608253,4902.563,2.356256,-0.52304,0.9357987,9830670000.0,2532.066,9.83067
2M16431484+2831049,4627.75,2.370738,-0.51789,1.024688,7191904000.0,1733.19,7.191904
2M16433713+2742241,4275.415,1.775652,-0.37341,0.9685088,9584660000.0,4165.222,9.58466
2M16434255+2725074,4835.542,2.43153,-0.43232,0.9714761,9122834000.0,1389.719,9.122834
2M16434942+2713536,4802.188,3.397585,0.26953,1.355575,4895729000.0,519.455,4.895729
2M16435256+2637076,4750.544,3.190948,0.12443,1.153493,8066416000.0,435.9978,8.066416
2M16435413+2806051,4512.043,2.189006,-0.42779,0.9980876,8323295000.0,1749.136,8.323295
2M16441539+2834469,5035.837,3.314447,-0.15584,1.435541,2988903000.0,1458.284,2.988903
2M16441589+2608124,3882.813,0.1492996,-1.0504,0.9253839,8222878000.0,4092.73,8.222878
2M16441916+2811551,4417.445,1.478651,-0.96086,1.25284,3106926000.0,9235.345,3.106926
2M16441922+2620131,4603.949,2.569017,-0.00043964,1.222458,5711003000.0,501.5454,5.711003
2M16442103+2716440,4917.269,2.238221,-0.65427,1.164307,4382110000.0,1771.029,4.38211
2M16442739+2555596,4874.551,2.98664,-0.25465,1.201039,4986346000.0,2110.175,4.986346
2M16443327+2636578,4676.289,2.705271,-0.2782,1.045447,7834844000.0,1359.129,7.834844
2M16443468+2554166,5101.955,2.299393,-0.85049,1.133405,4419695000.0,2639.413,4.419695
2M16444169+2642238,4983.818,3.14446,-0.18476,1.310874,3929977000.0,750.1615,3.929977
2M16444578+2653117,4839.74,3.117658,-0.079098,1.312122,4229859000.0,1351.353,4.229859
2M16450568+2623033,4957.7,2.532413,-0.44321,1.053428,6841262000.0,3197.269,6.841262
2M16451664+2643087,4848.256,2.343092,-0.43946,1.150128,5107657000.0,2589.808,5.107657
2M16452404+2626167,4720.333,2.544838,-0.43804,0.9860824,8625989000.0,1709.337,8.625989
2M16452452+2803130,5069.113,2.403077,-0.76735,1.089642,5185010000.0,1938.023,5.18501
2M16452731+2611226,4449.972,2.892816,-0.28281,1.255618,4230878000.0,2038.147,4.230878
2M16453970+2551169,4709.264,2.495813,0.06264,1.22423,6090211000.0,1412.253,6.090211
2M16454297+2645334,4746.082,2.607483,-0.4447,1.033177,7305519000.0,2506.073,7.305519
2M16454711+2708428,4802.213,3.458768,0.31863,1.286383,5850200000.0,904.8502,5.8502
2M16455220+2749337,4059.178,1.258057,-0.52658,0.9528555,9206766000.0,3093.715,9.206766
2M16455289+2723312,4514.345,1.495848,-1.2876,1.004836,5924019000.0,5266.188,5.924019
2M16455426+2627194,4798.09,2.350883,-0.22382,1.032437,8512513000.0,1908.996,8.512513
2M16455930+2821484,4956.301,3.094849,-0.65666,1.020438,6778772000.0,790.0793,6.778772
2M16460798+2740368,4756.648,1.62399,-2.0229,0.8651725,9327145000.0,2063.374,9.327145
2M16462202+2726124,5125.812,3.478533,0.01588,1.600596,2411318000.0,244.1411,2.411318
2M16463050+2833204,4986.212,3.108348,-0.61841,1.02778,6740282000.0,1434.431,6.740282
2M16464706+2726540,4830.796,2.436455,-0.49208,0.8938174,11792700000.0,1988.76,11.7927
2M16464771+2801076,4837.542,3.240447,0.040609,1.132281,7709252000.0,744.1802,7.709252
2M16465331+2726276,4453.07,1.942818,-0.64276,0.9651518,8260913000.0,2851.879,8.260913
2M16470210+2713229,5035.455,2.469563,-0.61498,1.009158,7186246000.0,2728.884,7.186246
2M16470243+2659061,4117.04,1.457733,-0.36406,0.9806749,9230028000.0,2709.006,9.230028
2M16471588+2802522,4440.884,1.589527,-0.71911,1.068542,5643737000.0,3344.882,5.643737
2M16472042+2601581,4472.918,2.282327,-0.181,1.049798,8298093000.0,2672.497,8.298093
2M16472179+2719143,4587.008,2.638419,-0.02026,1.069539,8871439000.0,1072.591,8.871439
2M16472310+2805356,4846.592,2.674349,-0.24995,1.091735,6888496000.0,1253.636,6.888496
2M16472442+2736194,5127.724,2.368778,-0.78506,0.9343804,8683622000.0,3160.771,8.683622
2M16473100+2655490,4885.155,2.393339,-0.50159,0.8856037,12112940000.0,3207.834,12.11294
2M16473334+2642020,4604.408,1.636598,-1.4103,1.076073,4656188000.0,5492.155,4.656188
2M16474025+2719579,5025.793,3.409195,-0.42814,1.209085,4368686000.0,656.1674,4.368686
2M16474321+2835011,4933.515,1.826392,-1.3376,1.417928,1989939000.0,4524.511,1.989939
2M16474901+2818125,4859.413,2.91473,-0.22601,1.291548,4009374000.0,711.912,4.009374
2M16480222+2803465,4656.391,2.393253,-0.55761,1.015449,7253416000.0,1922.759,7.253416
2M16480321+2653584,5354.771,2.40258,-0.96823,1.324431,2609962000.0,2839.482,2.609962
2M16480354+2619000,4499.286,1.76151,-0.59314,1.005046,7370659000.0,2009.88,7.370659
2M16480425+2709345,4687.702,2.454032,0.096982,1.267114,5734273000.0,821.3069,5.734273
2M16481158+2619598,4903.757,3.142802,-0.40085,1.094093,6176495000.0,1135.709,6.176495
2M16481465+2603539,4772.416,2.608982,-0.23388,0.9939457,9647075000.0,1957.977,9.647075
2M16481680+2714472,4611.274,1.695884,-0.77296,1.099351,5024039000.0,3989.314,5.024039
2M16482224+2723514,4767.131,2.41762,-0.16192,1.224727,4993754000.0,627.698,4.993754
2M16482797+2650593,4865.933,3.279252,0.062513,1.280714,5249643000.0,349.5871,5.249643
2M16484365+2829529,4147.295,1.339453,-0.5725,0.9655355,8560873000.0,3058.693,8.560873
2M16490027+2729310,4013.049,1.305201,-0.40433,0.9313065,10787420000.0,1969.872,10.78742
2M16490092+2735297,4780.958,2.630159,-0.31836,0.9585702,10317130000.0,1887.653,10.31713
2M16490682+2745195,4342.889,2.10117,0.28875,1.314798,5430170000.0,945.3407,5.43017
2M16491082+2612180,4562.892,2.515893,0.068575,1.278258,5328428000.0,862.9754,5.328428
2M16491839+2814000,4865.11,2.743806,-0.79707,0.9943257,6978012000.0,988.5647,6.978012
2M16492566+2751365,4515.749,2.320441,-0.33511,1.019751,8209989000.0,2688.84,8.209989
2M16492660+2702313,4716.573,3.258409,0.37521,1.261155,6260526000.0,836.3367,6.260526
2M16494111+2656245,4723.336,2.657895,-0.40844,1.034937,7431051000.0,1685.384,7.431051
2M16495158+2625419,4595.188,2.544754,0.10639,1.311764,5226201000.0,866.5281,5.226201
2M16495739+2724173,4401.805,1.608881,-0.54633,1.032319,6899159000.0,2289.327,6.899159
2M16500460+2730278,5142.784,2.44606,-0.7909,0.9713739,7577324000.0,3226.27,7.577324
2M16502231+2724478,4784.427,2.937561,-0.19148,1.095406,7109365000.0,2059.192,7.109365
2M16502327+2621204,4224.652,1.578313,-0.3047,1.017205,8457058000.0,2284.489,8.457058
2M16503592+2756479,4447.279,2.180621,-0.23446,1.038332,8280312000.0,1140.357,8.280312
2M16504095+2722529,4664.232,2.511254,-0.38993,1.002296,8405742000.0,3070.011,8.405742
2M16505858+2726337,4790.553,2.118642,-1.1364,0.9963869,6266966000.0,4002.829,6.266966
2M16510202+2636470,4929.89,3.467347,0.12399,1.403137,4398769000.0,956.8116,4.398769
2M16510922+2710020,4947.428,2.387497,-0.58568,0.9245235,9888068000.0,1262.618,9.888068
2M16512260+2740158,4961.577,2.294391,-0.6344,0.9167095,9922164000.0,2551.122,9.922164
2M16513235+2733458,4977.273,2.47627,-0.56582,0.9594495,8784257000.0,2565.518,8.784257
2M16514490+2657569,4201.428,1.021128,-1.2029,1.503293,1712777000.0,10386.35,1.712777
2M15482496+2904388,5031.14,3.398669,-0.11615,1.3718,3557250000.0,609.5963,3.55725
2M15483031+2845543,4818.573,3.332593,0.18381,1.261046,6916017000.0,607.2944,6.916017
2M15483864+2908575,4936.068,3.367579,-0.38256,1.158363,5164945000.0,980.1788,5.164945
2M15484749+2903201,4735.198,2.726794,-0.45928,1.032588,7254200000.0,1505.74,7.2542
2M15485856+2917281,4934.733,2.993759,-0.54262,0.9715134,8523015000.0,1976.832,8.523015
2M15490564+2938567,5034.45,3.414389,-0.32362,1.218715,4539961000.0,380.8593,4.539961
2M15491364+2833002,4728.275,2.417595,-0.22108,1.059028,7810286000.0,1037.292,7.810286
2M15493114+2812094,4679.465,2.515096,-0.44401,1.007445,7974722000.0,2243.66,7.974722
2M15493795+2842234,5059.349,3.442157,-0.74555,1.083608,5327632000.0,697.7584,5.327632
2M15494137+2836516,5079.972,3.431263,-0.19269,1.336148,3672633000.0,1102.436,3.672633
2M15494730+2849362,4895.117,2.357053,-0.48269,1.005539,7837301000.0,3468.774,7.837301
2M15500517+2935420,4005.926,1.166903,-0.64908,0.8973797,10610860000.0,2107.152,10.61086
2M15501630+2828143,4889.564,3.00682,-0.19953,1.252527,4514007000.0,503.726,4.514007
2M15502661+2817121,5099.655,2.350484,-0.86208,0.9277594,8648524000.0,2470.189,8.648524
2M15502859+2838475,5037.615,2.447015,-0.55442,1.086488,5779202000.0,2423.001,5.779202
2M15503467+2831162,4812.7,3.273754,0.16621,1.208454,7578547000.0,1112.314,7.578547
2M15504716+2920342,4762.532,2.93249,-0.21887,1.000929,9519324000.0,1196.563,9.519324
2M15505257+2756175,4719.639,1.557206,-1.8607,0.7206116,17393360000.0,6515.648,17.39336
2M15510259+2747418,4858.205,2.545155,-0.77384,0.9516879,8185368000.0,2867.376,8.185368
2M15512088+2755534,4741.707,3.188219,0.2685,1.178968,7897738000.0,834.4156,7.897738
2M15512124+2923024,4989.642,1.819059,-2.4995,0.3915548,20437500000.0,4995.316,20.4375
2M15512386+2929396,5020.711,3.126239,-0.19734,1.518952,2438213000.0,566.0167,2.438213
2M15513069+2939366,4429.786,1.378324,-1.1871,1.440336,1940582000.0,7319.757,1.940582
2M15513506+2805029,4600.31,2.305688,-0.33041,1.08056,6745876000.0,4173.236,6.745876
2M15513601+2940196,4878.443,2.822536,-0.51361,0.9025165,11238550000.0,1252.726,11.23855
2M15513957+2800178,4624.44,2.636336,-0.2371,1.069782,7454420000.0,1582.84,7.45442
2M15513965+2802533,4864.034,3.141048,-0.035456,1.251975,5114139000.0,859.8281,5.114139
2M15514448+2918258,4921.592,2.377894,-0.41255,1.162923,5005424000.0,1530.865,5.005424
2M15515863+2801177,4925.375,3.314146,-0.05478,1.259073,4941775000.0,703.0591,4.941775
2M15515932+2925496,5086.907,2.558986,-0.58063,1.276464,3385495000.0,2912.804,3.385495
2M15520132+2851366,4211.302,1.204257,-0.83565,1.237117,3356625000.0,5041.874,3.356625
2M15520155+2911115,4794.355,3.224042,0.1922,1.258447,7015869000.0,1137.244,7.015869
2M15520994+2905047,4767.073,2.973417,0.034315,1.390162,3861190000.0,1161.33,3.86119
2M15523600+2758387,5066.292,2.353704,-0.7681,1.133826,4548748000.0,3225.116,4.548748
2M15530712+2922175,4767.057,2.522109,-0.47695,0.9751557,8751695000.0,2308.182,8.751695
2M15530765+3013024,4855.512,2.6678,-0.58698,0.9640764,8537311000.0,1705.441,8.537311
2M15530998+2953491,4738.933,2.467312,-0.53391,1.000203,7744028000.0,2853.709,7.744028
2M15531109+2905569,4793.399,2.400584,-0.34948,0.9902076,9009688000.0,1244.624,9.009688
2M15531455+2901050,5264.864,2.508807,-0.40986,2.270818,835924700.0,2400.779,0.8359247
2M15531528+2840321,4136.128,1.698278,-0.12438,1.003315,10164040000.0,1400.537,10.16404
2M15531640+2942268,5073.987,3.420183,-0.18099,1.359783,3497376000.0,1022.115,3.497376
2M15532434+2949211,4669.781,2.87649,0.17259,1.171515,8350579000.0,742.0934,8.350579
2M15532619+2757044,4969.105,2.303742,-0.62403,0.9815754,7867101000.0,1724.371,7.867101
2M15532753+3018200,4727.702,2.278433,-0.16971,1.477359,2704746000.0,948.2778,2.704746
2M15533066+2941040,4916.749,2.453349,-0.45888,0.9610273,9316749000.0,2558.49,9.316749
2M15533236+3005534,4700.72,3.105817,0.32569,1.145461,8729379000.0,1097.419,8.729379
2M15533775+3018345,4990.139,2.971107,-0.3724,1.432078,2625979000.0,1041.933,2.625979
2M15533835+2848406,4115.559,1.55082,-0.27294,1.003166,9078795000.0,2619.577,9.078795
2M15533853+2819102,4803.968,1.963624,-1.2775,1.086275,4596041000.0,3571.847,4.596041
2M15533937+2842498,4746.579,3.307508,-0.092091,0.9975209,10654420000.0,920.098,10.65442
2M15535663+2807227,4654.252,2.555002,-0.34223,1.013014,8361163000.0,535.8184,8.361163
2M15535873+3008146,4449.943,1.924991,-0.60916,1.04718,6356142000.0,4426.014,6.356142
2M15540477+3014170,4242.792,1.672842,-0.45339,0.9726617,8962245000.0,3457.335,8.962245
2M15540498+2854595,4852.063,3.137297,-0.01448,1.22847,5546907000.0,677.5294,5.546907
2M15541651+2956482,4814.642,3.009681,-0.077817,1.157143,6443747000.0,1129.197,6.443747
2M15542250+2837457,5122.318,3.440123,-0.41587,1.157726,5069415000.0,788.9595,5.069415
2M15542278+2807238,5003.311,3.402644,-0.53546,1.164289,4649364000.0,1154.755,4.649364
2M15542485+2738042,4723.851,2.928145,0.063346,1.176753,6947793000.0,2002.272,6.947793
2M15543402+2943537,4434.931,0.9978936,-1.7069,1.280357,2620851000.0,2092.752,2.620851
2M15544079+2743533,4824.861,2.472085,-0.72355,0.8784326,11042540000.0,2606.929,11.04254
2M15544558+2806588,4697.646,2.067522,-0.87306,1.008103,6479491000.0,3922.621,6.479491
2M15544877+2845180,4653.661,2.381726,-0.57049,1.013649,7246154000.0,1925.575,7.246154
2M15544945+2915314,4803.424,1.987231,-0.58719,1.399471,2525344000.0,2461.143,2.525344
2M15544980+2736103,5082.346,2.417019,-0.74065,1.086346,5293761000.0,3131.083,5.293761
2M15545238+2739430,4732.625,2.752893,0.0021737,1.29017,4780001000.0,1509.216,4.780001
2M15545698+2928421,5015.217,2.245873,-0.74252,0.9722286,7701231000.0,3006.553,7.701231
2M15545959+3007511,4939.5,2.263272,-0.57121,1.505389,2037985000.0,2430.829,2.037985
2M15551106+2841557,4728.903,2.922558,-0.14293,1.022444,9372512000.0,506.3222,9.372512
2M15551305+2943245,4725.924,2.626222,-0.42376,1.02201,7685389000.0,2382.31,7.685389
2M15551455+2811130,4242.778,1.43679,-0.71625,0.9939013,7219600000.0,5013.638,7.2196
2M15551972+2939113,4970.761,2.451832,-0.59749,0.8933535,11080400000.0,2391.423,11.0804
